"player_id","full_name","first_name","last_name","position","height","weight","birthdate","country","is_active","last_updated_at"
1630214,"Xavier Tillman","Xavier","Tillman","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:35.099787-06"
1642358,"AJ Johnson","AJ","Johnson","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:37.172365-06"
1641732,"Colby Jones","Colby","Jones","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:54:41.608439-06"
1643141,"Jahmyl Telfort","Jahmyl","Telfort","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:57:42.900661-06"
1642357,"David Jones Garcia","David","Jones Garcia","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:03:56.857902-06"
1641989,"Elijah Harkless","Elijah","Harkless","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:36.309103-06"
1628396,"Tony Bradley","Tony","Bradley","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:09:49.164774-06"
1629599,"Amir Coffey","Amir","Coffey","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:43.358072-06"
1642863,"Khaman Maluach","Khaman","Maluach","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:43.358072-06"
1630557,"Corey Kispert","Corey","Kispert","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:35.099787-06"
1641752,"Bobi Klintman","Bobi","Klintman","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:40.145718-06"
1630170,"Devin Vassell","Devin","Vassell","F",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:45.671318-06"
1642347,"Jamal Shead","Jamal","Shead","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:40.145718-06"
203994,"Jusuf Nurkić","Jusuf","Nurkić","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:36.309103-06"
1631255,"Karlo Matković","Karlo","Matković","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:42.550391-06"
1642939,"Miles Kelly","Miles","Kelly","",NULL,NULL,NULL,NULL,NULL,"2026-02-06 08:34:15.552732-06"
1631121,"Bryce McGowens","Bryce","McGowens","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:42.550391-06"
203648,"Thanasis Antetokounmpo","Thanasis","Antetokounmpo","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:35.325254-06"
1642264,"Stephon Castle","Stephon","Castle","G",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:45.671318-06"
201599,"DeAndre Jordan","DeAndre","Jordan","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:42.550391-06"
1641725,"Trey Alexander","Trey","Alexander","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:08:18.236245-06"
1641730,"Noah Clowney","Noah","Clowney","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
1629057,"Robert Williams III","Robert","Williams III","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:36.309103-06"
1641718,"Keyonte George","Keyonte","George","G",NULL,NULL,NULL,NULL,NULL,"2026-02-10 13:14:30.563168-06"
1631245,"Quenton Jackson","Quenton","Jackson","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
204456,"T.J. McConnell","T.J.","McConnell","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
1642443,"Jahmir Young","Jahmir","Young","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:42.550391-06"
1642844,"Dylan Harper","Dylan","Harper","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:45.671318-06"
1641733,"Nick Smith Jr.","Nick","Smith Jr.","",NULL,NULL,NULL,NULL,NULL,"2026-02-11 16:39:51.906771-06"
203914,"Gary Harris","Gary","Harris","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:35.325254-06"
1641813,"Mark Sears","Mark","Sears","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:59:01.687088-06"
1643024,"Chris Mañon","Chris","Mañon","",NULL,NULL,NULL,NULL,NULL,"2026-02-11 16:39:51.906771-06"
1629640,"Keldon Johnson","Keldon","Johnson","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:45.671318-06"
1630194,"Paul Reed","Paul","Reed","C",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:40.145718-06"
1630536,"Sharife Cooper","Sharife","Cooper","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:35.956715-06"
1642868,"Carter Bryant","Carter","Bryant","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:45.671318-06"
1629631,"De'Andre Hunter","De'Andre","Hunter","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.108723-06"
1642434,"Riley Minix","Riley","Minix","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:57:37.741303-06"
202687,"Bismack Biyombo","Bismack","Biyombo","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:45.671318-06"
1629162,"Jordan McLaughlin","Jordan","McLaughlin","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:45.671318-06"
1631288,"Jamal Cain","Jamal","Cain","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:36.780389-06"
1641816,"Hunter Tyson","Hunter","Tyson","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:10:46.888631-06"
1642403,"Isaac Jones","Isaac","Jones","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:04:18.069485-06"
1631127,"Harrison Ingram","Harrison","Ingram","",NULL,NULL,NULL,NULL,NULL,"2026-02-06 08:34:15.552732-06"
1642285,"Cam Spencer","Cam","Spencer","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.869205-06"
1643133,"Lawson Lovering","Lawson","Lovering","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.869205-06"
1627734,"Domantas Sabonis","Domantas","Sabonis","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.108723-06"
1631117,"Walker Kessler","Walker","Kessler","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:10:37.418217-06"
1642846,"Ace Bailey","Ace","Bailey","F",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:36.309103-06"
1642364,"Jamir Watkins","Jamir","Watkins","C",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:35.956715-06"
1641753,"Chris Livingston","Chris","Livingston","",NULL,NULL,NULL,NULL,NULL,"2026-02-10 13:14:29.835625-06"
1629021,"Moritz Wagner","Moritz","Wagner","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:36.780389-06"
1642948,"Ryan Nembhard","Ryan","Nembhard","",NULL,NULL,NULL,NULL,NULL,"2026-02-06 08:34:15.552732-06"
2544,"LeBron James","LeBron","James","F",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:37.172365-06"
1630570,"Trendon Watford","Trendon","Watford","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:39.315355-06"
1641722,"Jordan Hawkins","Jordan","Hawkins","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:42.550391-06"
1642855,"Noa Essengue","Noa","Essengue","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:56:40.388854-06"
1642280,"Trentyn Flowers","Trentyn","Flowers","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:58:17.685004-06"
203552,"Seth Curry","Seth","Curry","",NULL,NULL,NULL,NULL,NULL,"2026-02-10 13:14:28.356643-06"
1631248,"Baylor Scheierman","Baylor","Scheierman","G",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:37.633198-06"
1628964,"Mo Bamba","Mo","Bamba","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:01:16.282147-06"
1630534,"Ochai Agbaji","Ochai","Agbaji","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
1631169,"Josh Minott","Josh","Minott","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
1629026,"Kenrich Williams","Kenrich","Williams","F",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:35.325254-06"
1642938,"Curtis Jones","Curtis","Jones","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:09:17.932486-06"
1641763,"Julian Phillips","Julian","Phillips","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:41.750654-06"
1642402,"Enrique Freeman","Enrique","Freeman","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:41.750654-06"
1631131,"Oscar Tshiebwe","Oscar","Tshiebwe","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:36.309103-06"
1642274,"Yves Missi","Yves","Missi","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:42.550391-06"
1642877,"Micah Peavy","Micah","Peavy","",NULL,NULL,NULL,NULL,NULL,"2026-02-09 23:26:59.34344-06"
1628467,"Maxi Kleber","Maxi","Kleber","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:37.172365-06"
1629001,"De'Anthony Melton","De'Anthony","Melton","G",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:45.671318-06"
1629639,"Tyler Herro","Tyler","Herro","G",NULL,NULL,NULL,NULL,NULL,"2026-02-10 13:14:32.723572-06"
1630649,"Stanley Umude","Stanley","Umude","",NULL,NULL,NULL,NULL,NULL,"2026-02-10 13:14:29.835625-06"
1642867,"Collin Murray-Boyles","Collin","Murray-Boyles","C",NULL,NULL,NULL,NULL,NULL,"2026-02-09 21:41:08.599668-06"
1642066,"Myron Gardner","Myron","Gardner","F",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:42.550391-06"
1630643,"Jay Huff","Jay","Huff","C",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
1630696,"Dru Smith","Dru","Smith","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:42.550391-06"
1631246,"Vince Williams Jr.","Vince","Williams Jr.","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:36.309103-06"
1642942,"Jahmai Mashack","Jahmai","Mashack","F",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.869205-06"
1642864,"Hugo González","Hugo","González","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:37.633198-06"
1631123,"Jamaree Bouyea","Jamaree","Bouyea","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:43.358072-06"
1641890,"Tyler Smith","Tyler","Smith","",NULL,NULL,NULL,NULL,NULL,"2026-02-10 13:14:29.835625-06"
1630702,"Jaden Hardy","Jaden","Hardy","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:35.956715-06"
1629726,"Garrison Mathews","Garrison","Mathews","",NULL,NULL,NULL,NULL,NULL,"2026-02-10 13:14:26.800284-06"
1642419,"Jamison Battle","Jamison","Battle","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:40.145718-06"
1641715,"Cam Whitmore","Cam","Whitmore","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:58:57.576182-06"
1627749,"Dejounte Murray","Dejounte","Murray","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:59:38.986673-06"
1628380,"Zach Collins","Zach","Collins","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:00:51.834027-06"
1641723,"Kobe Bufkin","Kobe","Bufkin","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:37.172365-06"
1642873,"Amari Williams","Amari","Williams","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:37.633198-06"
1630695,"Micah Potter","Micah","Potter","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
1628983,"Shai Gilgeous-Alexander","Shai","Gilgeous-Alexander","G",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:10:43.767094-06"
1631093,"Jaden Ivey","Jaden","Ivey","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:37.633198-06"
1641787,"Tosan Evbuomwan","Tosan","Evbuomwan","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:59:49.596088-06"
1631099,"Keegan Murray","Keegan","Murray","",NULL,NULL,NULL,NULL,NULL,"2026-02-09 23:26:59.34344-06"
1642926,"Tamar Bates","Tamar","Bates","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:56:38.197739-06"
1631114,"Jalen Williams","Jalen","Williams","F",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:43.358072-06"
1631166,"Drew Timme","Drew","Timme","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:37.172365-06"
1642384,"Isaiah Crawford","Isaiah","Crawford","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:40.944456-06"
1642440,"Gabe McGlothan","Gabe","McGlothan","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 14:58:59.618678-06"
1641713,"GG Jackson","GG","Jackson","F",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.869205-06"
1629634,"Brandon Clarke","Brandon","Clarke","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:10:51.949275-06"
1631102,"TyTy Washington Jr.","TyTy","Washington Jr.","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:40.944456-06"
203937,"Kyle Anderson","Kyle","Anderson","C",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.869205-06"
1643018,"LJ Cryer","LJ","Cryer","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:09:39.97483-06"
1631115,"Orlando Robinson","Orlando","Robinson","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:04:22.407717-06"
1642950,"Lachlan Olbrich","Lachlan","Olbrich","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:37.633198-06"
1631321,"Sidy Cissoko","Sidy","Cissoko","F",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:36.309103-06"
203939,"Dwight Powell","Dwight","Powell","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:37.172365-06"
1631126,"Caleb Love","Caleb","Love","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:36.309103-06"
1630590,"Scotty Pippen Jr.","Scotty","Pippen Jr.","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.869205-06"
1631119,"Jaylin Williams","Jaylin","Williams","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:35.325254-06"
1628997,"Caleb Martin","Caleb","Martin","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:37.172365-06"
1631451,"Javonte Cooke","Javonte","Cooke","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:36.309103-06"
1629646,"Charles Bassey","Charles","Bassey","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:39.315355-06"
1642349,"Ajay Mitchell","Ajay","Mitchell","",NULL,NULL,NULL,NULL,NULL,"2026-02-09 21:40:56.624565-06"
1643007,"Taelon Peter","Taelon","Peter","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
1631204,"Marcus Sasser","Marcus","Sasser","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:40.145718-06"
1643052,"Chaney Johnson","Chaney","Johnson","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:04:36.492724-06"
1627777,"Georges Niang","Georges","Niang","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:08:52.31082-06"
1628449,"Chris Boucher","Chris","Boucher","",NULL,NULL,NULL,NULL,NULL,"2026-02-10 13:14:29.835625-06"
1642383,"Walter Clayton Jr.","Walter","Clayton Jr.","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.869205-06"
1631116,"Patrick Baldwin Jr.","Patrick","Baldwin Jr.","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:39.315355-06"
1641755,"Kevin McCullar Jr.","Kevin","McCullar Jr.","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:39.315355-06"
1642367,"Jonathan Mogbo","Jonathan","Mogbo","",NULL,NULL,NULL,NULL,NULL,"2026-02-10 13:14:29.835625-06"
1642502,"Malevy Leons","Malevy","Leons","",NULL,NULL,NULL,NULL,NULL,"2026-02-09 21:41:02.27141-06"
1642260,"Nikola Topić","Nikola","Topić","",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:35.325254-06"
1642013,"Malik Williams","Malik","Williams","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:01:00.064351-06"
1631172,"Ousmane Dieng","Ousmane","Dieng","F",NULL,NULL,NULL,NULL,NULL,"2026-02-15 03:01:35.325254-06"
1642959,"Chris Youngblood","Chris","Youngblood","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:10:50.940672-06"
1642382,"Branden Carlson","Branden","Carlson","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:10:50.940672-06"
1630644,"Mac McClung","Mac","McClung","",NULL,NULL,NULL,NULL,NULL,"2026-02-06 08:34:13.669617-06"
1641801,"Emanuel Miller","Emanuel","Miller","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:10:16.921702-06"
1626156,"D'Angelo Russell","D'Angelo","Russell","",NULL,NULL,NULL,NULL,NULL,"2026-02-05 15:10:21.08324-06"
1642400,"Tristan Enaruna","Tristan","Enaruna","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:35.956715-06"
1642880,"Kam Jones","Kam","Jones","G",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
1630679,"Ethan Thompson","Ethan","Thompson","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:38.521098-06"
1630699,"MarJon Beauchamp","MarJon","Beauchamp","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:39.315355-06"
1641794,"Dillon Jones","Dillon","Jones","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:39.315355-06"
1642918,"Alijah Martin","Alijah","Martin","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:40.145718-06"
202066,"Garrett Temple","Garrett","Temple","",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:40.145718-06"
1627746,"Skal Labissiere","Skal","Labissiere","",NULL,NULL,NULL,NULL,NULL,"2026-02-06 08:34:10.548198-06"
1642530,"Yuki Kawamura","Yuki","Kawamura","",NULL,NULL,NULL,NULL,NULL,"2026-02-06 08:34:13.669617-06"
1629660,"Ty Jerome","Ty","Jerome","G",NULL,NULL,NULL,NULL,NULL,"2026-02-12 02:00:44.869205-06"
