"game_id","team_id","season","is_home","opponent_team_id","minutes","pts","fgm","fga","fg3m","fg3a","ftm","fta","oreb","dreb","reb","ast","stl","blk","tov","pf","off_rating","def_rating","net_rating","pace","ts_pct","last_updated_at"
"0022500020",1610612737,"2025-26",False,1610612754,"240:00",128,51,94,10,30,16,20,12,43,55,30,10,5,10,23,"126.7","106.9","19.8","101.0","0.623","2026-02-05 11:34:41.432009-06"
"0022500021",1610612755,"2025-26",True,1610612738,"240:00",108,37,78,13,34,21,29,9,31,40,27,6,7,18,13,"111.3","112.4","-1.0","97.0","0.595","2026-02-05 11:34:42.654928-06"
"0022500021",1610612738,"2025-26",False,1610612755,"240:00",109,44,101,14,45,7,12,16,29,45,26,8,7,9,24,"112.4","111.3","1.0","97.0","0.513","2026-02-05 11:34:42.654928-06"
"0022500022",1610612739,"2025-26",True,1610612761,"240:00",101,36,90,14,46,15,23,15,27,42,24,10,10,13,15,"103.1","114.3","-11.2","98.0","0.504","2026-02-05 11:34:44.066993-06"
"0022500022",1610612761,"2025-26",False,1610612739,"240:00",112,40,82,13,30,19,24,10,38,48,27,9,4,16,18,"114.3","103.1","11.2","98.0","0.605","2026-02-05 11:34:44.066993-06"
"0022500139",1610612749,"2025-26",True,1610612744,"240:00",120,46,96,19,46,9,13,7,27,34,25,7,2,12,22,"115.4","105.8","9.6","104.0","0.59","2026-02-05 11:34:45.815433-06"
"0022500139",1610612744,"2025-26",False,1610612749,"240:00",110,36,85,13,38,25,26,9,35,44,23,8,6,19,17,"105.8","115.4","-9.6","104.0","0.57","2026-02-05 11:34:45.815433-06"
"0022500140",1610612760,"2025-26",True,1610612764,"240:00",127,44,98,16,49,23,28,14,33,47,29,16,8,6,15,"124.5","106.9","17.6","101.5","0.576","2026-02-05 11:34:47.026873-06"
"0022500140",1610612764,"2025-26",False,1610612760,"240:00",108,38,84,17,40,15,17,12,37,49,25,3,6,22,26,"106.9","124.5","-17.6","101.5","0.59","2026-02-05 11:34:47.026873-06"
"0022500141",1610612759,"2025-26",True,1610612748,"240:00",107,38,86,14,41,17,23,9,39,48,26,10,8,11,17,"105.9","102.0","3.9","100.0","0.557","2026-02-05 11:34:48.530938-06"
"0022500141",1610612748,"2025-26",False,1610612759,"240:00",101,39,90,15,38,8,11,5,36,41,29,6,2,14,20,"102.0","105.9","-3.9","100.0","0.532","2026-02-05 11:34:48.530938-06"
"0022500023",1610612741,"2025-26",True,1610612752,"240:00",135,45,84,17,37,28,35,6,35,41,31,8,6,7,22,"136.4","127.6","8.8","98.5","0.679","2026-02-05 11:34:49.691017-06"
"0022500023",1610612752,"2025-26",False,1610612741,"240:00",125,45,91,18,45,17,23,12,27,39,27,3,5,12,25,"127.6","136.4","-8.8","98.5","0.618","2026-02-05 11:34:49.691017-06"
"0022500024",1610612763,"2025-26",True,1610612747,"240:00",112,41,93,14,45,16,19,13,29,42,28,9,NULL,11,25,"115.5","119.4","-3.9","97.5","0.552","2026-02-05 11:34:50.851114-06"
"0022500024",1610612747,"2025-26",False,1610612763,"240:00",117,39,76,13,38,26,33,5,35,40,24,8,3,13,16,"119.4","115.5","3.9","97.5","0.646","2026-02-05 11:34:50.851114-06"
"0022500025",1610612756,"2025-26",True,1610612762,"240:00",118,43,91,17,48,15,18,8,36,44,30,10,6,9,25,"115.7","95.0","20.6","101.5","0.596","2026-02-05 11:34:52.02921-06"
"0022500025",1610612762,"2025-26",False,1610612756,"240:00",96,30,80,12,37,24,32,12,36,48,23,4,3,21,22,"95.0","115.7","-20.6","101.5","0.51","2026-02-05 11:34:52.02921-06"
"0022500026",1610612757,"2025-26",True,1610612743,"240:00",109,38,91,11,39,22,31,16,27,43,26,11,5,12,24,"110.1","109.2","0.9","98.5","0.521","2026-02-05 11:34:54.712977-06"
"0022500026",1610612743,"2025-26",False,1610612757,"240:00",107,38,79,6,25,25,31,10,36,46,19,6,7,16,21,"109.2","110.1","-0.9","98.5","0.578","2026-02-05 11:34:54.712977-06"
"0022500027",1610612746,"2025-26",True,1610612740,"240:00",126,46,89,15,39,19,21,10,27,37,28,12,6,12,19,"127.3","125.3","2.0","99.0","0.641","2026-02-05 11:34:56.802626-06"
"0022500027",1610612740,"2025-26",False,1610612746,"240:00",124,40,83,18,37,26,29,12,31,43,28,8,4,15,18,"125.3","127.3","-2.0","99.0","0.647","2026-02-05 11:34:56.802626-06"
"0022500142",1610612749,"2025-26",True,1610612758,"240:00",133,49,82,15,32,20,31,9,28,37,30,5,2,11,26,"134.3","136.4","-2.0","99.0","0.695","2026-02-05 11:34:58.426279-06"
"0022500142",1610612758,"2025-26",False,1610612749,"240:00",135,45,87,10,28,35,40,11,27,38,30,8,1,9,21,"136.4","134.3","2.0","99.0","0.645","2026-02-05 11:34:58.426279-06"
"0022500143",1610612766,"2025-26",True,1610612750,"240:00",105,34,86,13,45,24,27,10,35,45,23,4,4,14,16,"104.0","122.0","-18.0","100.5","0.536","2026-02-05 11:34:59.695618-06"
"0022500143",1610612750,"2025-26",False,1610612766,"240:00",122,47,87,17,36,11,14,4,34,38,31,8,2,10,22,"122.0","104.0","18.0","100.5","0.655","2026-02-05 11:34:59.695618-06"
"0022500144",1610612754,"2025-26",True,1610612744,"240:00",114,40,89,10,33,24,28,11,36,47,24,7,3,12,19,"111.8","107.9","3.8","101.5","0.563","2026-02-05 11:35:00.880319-06"
"0022500144",1610612744,"2025-26",False,1610612754,"240:00",109,39,90,12,44,19,22,10,34,44,25,5,4,16,27,"107.9","111.8","-3.8","101.5","0.547","2026-02-05 11:35:00.880319-06"
"0022500145",1610612764,"2025-26",True,1610612753,"240:00",94,39,98,9,27,7,15,11,29,40,19,7,9,17,23,"87.0","116.8","-29.8","107.5","0.449","2026-02-05 11:35:02.056882-06"
"0022500145",1610612753,"2025-26",False,1610612764,"240:00",125,47,92,12,36,19,22,8,45,53,32,13,10,15,16,"116.8","87.0","29.8","107.5","0.615","2026-02-05 11:35:02.056882-06"
"0022500146",1610612738,"2025-26",True,1610612745,"240:00",101,40,103,14,44,7,7,14,22,36,24,9,2,10,25,"103.1","132.0","-28.9","97.5","0.476","2026-02-05 11:35:03.23344-06"
"0022500146",1610612745,"2025-26",False,1610612738,"240:00",128,42,77,19,29,25,35,12,41,53,30,6,11,18,14,"132.0","103.1","28.9","97.5","0.693","2026-02-05 11:35:03.23344-06"
"0022500147",1610612765,"2025-26",True,1610612742,"240:00",122,45,91,9,24,23,34,14,33,47,29,10,4,7,22,"120.8","107.8","12.9","101.5","0.576","2026-02-05 11:35:04.730473-06"
"0022500147",1610612742,"2025-26",False,1610612765,"240:00",110,34,80,16,45,26,31,7,36,43,23,3,3,15,25,"107.8","120.8","-12.9","101.5","0.587","2026-02-05 11:35:04.730473-06"
"0022500148",1610612760,"2025-26",True,1610612740,"240:00",137,47,84,20,48,23,26,8,34,42,33,12,5,11,22,"138.4","105.0","33.4","100.0","0.718","2026-02-05 11:35:05.88897-06"
"0022500148",1610612740,"2025-26",False,1610612760,"240:00",106,35,80,16,40,20,32,12,26,38,26,6,3,16,22,"105.0","138.4","-33.4","100.0","0.563","2026-02-05 11:35:05.88897-06"
"0022500149",1610612751,"2025-26",True,1610612755,"240:00",105,39,91,7,39,20,26,13,31,44,21,10,4,18,15,"102.9","126.5","-23.5","102.0","0.512","2026-02-05 11:35:07.028959-06"
"0022500149",1610612755,"2025-26",False,1610612751,"240:00",129,50,96,15,40,14,17,12,32,44,34,10,6,15,25,"126.5","102.9","23.5","102.0","0.623","2026-02-05 11:35:07.028959-06"
"0022500150",1610612766,"2025-26",True,1610612762,"240:00",126,43,88,18,43,22,22,9,37,46,31,6,6,14,25,"124.8","102.0","22.8","101.0","0.645","2026-02-05 11:35:08.169049-06"
"0022500150",1610612762,"2025-26",False,1610612766,"240:00",103,36,88,7,32,24,29,10,28,38,27,7,3,10,24,"102.0","124.8","-22.8","101.0","0.511","2026-02-05 11:35:08.169049-06"
"0022500151",1610612739,"2025-26",True,1610612737,"240:00",117,40,97,20,57,17,18,13,31,44,30,12,4,16,28,"109.3","101.9","7.5","107.0","0.558","2026-02-05 11:35:09.318898-06"
"0022500151",1610612737,"2025-26",False,1610612739,"240:00",109,39,77,6,23,25,35,8,38,46,28,9,3,22,21,"101.9","109.3","-7.5","107.0","0.59","2026-02-05 11:35:09.318898-06"
"0022500152",1610612761,"2025-26",True,1610612763,"240:00",117,45,89,11,37,16,20,15,34,49,32,5,7,15,23,"121.9","108.3","13.5","96.0","0.598","2026-02-05 11:35:10.491637-06"
"0022500152",1610612763,"2025-26",False,1610612761,"240:00",104,38,87,11,35,17,20,11,30,41,24,6,NULL,11,18,"108.3","121.9","-13.5","96.0","0.543","2026-02-05 11:35:10.491637-06"
"0022500153",1610612752,"2025-26",True,1610612741,"240:00",128,43,95,20,42,22,22,14,33,47,31,7,5,11,12,"126.7","114.9","11.9","101.0","0.611","2026-02-05 11:35:11.631889-06"
"0022500153",1610612741,"2025-26",False,1610612752,"240:00",116,45,93,17,40,9,11,12,34,46,28,7,3,14,20,"114.9","126.7","-11.9","101.0","0.593","2026-02-05 11:35:11.631889-06"
"0022500154",1610612756,"2025-26",True,1610612759,"240:00",130,46,79,19,33,19,22,5,34,39,34,8,4,20,26,"127.5","114.6","12.9","102.5","0.733","2026-02-05 11:35:12.768426-06"
"0022500154",1610612759,"2025-26",False,1610612756,"240:00",118,45,98,10,41,18,23,16,25,41,21,11,5,14,21,"114.6","127.5","-12.9","102.5","0.546","2026-02-05 11:35:12.768426-06"
"0022500155",1610612747,"2025-26",True,1610612748,"240:00",130,48,95,15,46,19,23,8,33,41,33,14,2,11,26,"121.5","114.3","7.2","106.0","0.618","2026-02-05 11:35:13.908618-06"
"0022500155",1610612748,"2025-26",False,1610612747,"240:00",120,43,84,9,33,25,36,9,33,42,29,7,3,15,20,"114.3","121.5","-7.2","106.0","0.601","2026-02-05 11:35:13.908618-06"
"0022500156",1610612751,"2025-26",True,1610612750,"240:00",109,36,89,12,40,25,38,18,22,40,25,9,4,12,24,"113.5","127.6","-14.0","97.0","0.516","2026-02-05 11:35:15.055839-06"
"0022500156",1610612750,"2025-26",False,1610612751,"240:00",125,44,78,14,35,23,35,14,39,53,33,6,4,16,26,"127.6","113.5","14.0","97.0","0.669","2026-02-05 11:35:15.055839-06"
"0022500157",1610612754,"2025-26",True,1610612749,"240:00",115,39,90,8,33,29,38,14,31,45,24,8,4,11,24,"110.6","113.6","-3.0","103.5","0.539","2026-02-05 11:35:16.214486-06"
"0022500157",1610612749,"2025-26",False,1610612754,"240:00",117,42,88,20,47,13,22,9,34,43,24,6,5,18,28,"113.6","110.6","3.0","103.5","0.599","2026-02-05 11:35:16.214486-06"
"0022500158",1610612738,"2025-26",True,1610612762,"240:00",103,37,89,11,51,18,22,10,26,36,21,12,4,10,22,"107.3","108.2","-1.0","96.5","0.522","2026-02-05 11:35:17.351188-06"
"0022500158",1610612762,"2025-26",False,1610612738,"240:00",105,38,84,9,31,20,25,15,40,55,23,4,2,18,21,"108.2","107.3","1.0","96.5","0.553","2026-02-05 11:35:17.351188-06"
"0022500159",1610612752,"2025-26",True,1610612764,"240:00",119,44,94,15,41,16,20,12,37,49,32,12,4,12,16,"116.7","100.0","16.7","102.0","0.579","2026-02-05 11:35:18.49163-06"
"0022500159",1610612764,"2025-26",False,1610612752,"240:00",102,38,81,13,35,13,19,7,37,44,30,7,5,20,21,"100.0","116.7","-16.7","102.0","0.571","2026-02-05 11:35:18.49163-06"
"0022500160",1610612745,"2025-26",True,1610612742,"240:00",110,41,89,8,29,20,30,15,39,54,23,9,7,17,17,"106.8","100.0","6.8","102.5","0.538","2026-02-05 11:35:19.630893-06"
"0022500160",1610612742,"2025-26",False,1610612745,"240:00",102,40,89,9,36,13,20,10,30,40,30,12,6,15,25,"100.0","106.8","-6.8","102.5","0.521","2026-02-05 11:35:19.630893-06"
"0022500161",1610612763,"2025-26",True,1610612765,"240:00",106,35,87,14,41,22,25,18,31,49,25,8,5,20,22,"108.2","115.2","-7.0","98.5","0.541","2026-02-05 11:35:20.773428-06"
"0022500161",1610612765,"2025-26",False,1610612763,"240:00",114,42,83,10,31,20,29,10,33,43,23,11,9,12,21,"115.2","108.2","7.0","98.5","0.595","2026-02-05 11:35:20.773428-06"
"0022500162",1610612743,"2025-26",True,1610612758,"240:00",130,50,97,12,38,18,24,8,32,40,33,9,5,7,18,"121.5","115.9","5.6","107.0","0.604","2026-02-05 11:35:21.924524-06"
"0022500162",1610612758,"2025-26",False,1610612743,"240:00",124,47,90,9,27,21,25,8,39,47,27,5,1,15,24,"115.9","121.5","-5.6","107.0","0.614","2026-02-05 11:35:21.924524-06"
"0022500163",1610612757,"2025-26",True,1610612747,"240:00",115,42,85,9,40,22,30,15,23,38,23,13,3,18,18,"113.9","121.8","-7.9","101.0","0.586","2026-02-05 11:35:23.056334-06"
"0022500163",1610612747,"2025-26",False,1610612757,"240:00",123,50,85,9,23,14,16,8,26,34,29,11,5,17,22,"121.8","113.9","7.9","101.0","0.668","2026-02-05 11:35:23.056334-06"
"0022500164",1610612746,"2025-26",True,1610612748,"240:00",119,44,88,17,41,14,19,11,33,44,25,13,4,20,24,"116.7","116.5","0.2","102.5","0.617","2026-02-05 11:35:24.195023-06"
"0022500164",1610612748,"2025-26",False,1610612746,"240:00",120,45,83,12,25,18,24,6,31,37,33,12,3,16,15,"116.5","116.7","-0.2","102.5","0.641","2026-02-05 11:35:24.195023-06"
"0022500165",1610612761,"2025-26",True,1610612749,"240:00",128,44,91,17,38,23,29,10,40,50,33,8,6,9,23,"128.0","99.0","29.0","100.5","0.617","2026-02-05 11:35:25.331757-06"
"0022500165",1610612749,"2025-26",False,1610612761,"240:00",100,37,86,11,38,15,21,9,32,41,26,5,4,12,26,"99.0","128.0","-29.0","100.5","0.525","2026-02-05 11:35:25.331757-06"
"0022500166",1610612737,"2025-26",True,1610612753,"240:00",127,40,72,13,30,34,42,6,28,34,23,11,6,18,24,"125.7","112.0","13.7","100.5","0.702","2026-02-05 11:35:26.472312-06"
"0022500166",1610612753,"2025-26",False,1610612737,"240:00",112,36,83,11,34,29,33,14,27,41,26,9,1,17,30,"112.0","125.7","-13.7","100.5","0.574","2026-02-05 11:35:26.472312-06"
"0022500167",1610612741,"2025-26",True,1610612755,"240:00",113,42,89,13,34,16,20,12,36,48,26,11,9,18,19,"110.8","109.9","0.9","101.5","0.578","2026-02-05 11:35:27.612114-06"
"0022500167",1610612755,"2025-26",False,1610612741,"240:00",111,40,94,11,30,20,24,12,28,40,22,12,11,16,21,"109.9","110.8","-0.9","101.5","0.531","2026-02-05 11:35:27.612114-06"
"0022500168",1610612740,"2025-26",True,1610612766,"240:00",116,43,90,17,38,13,19,13,26,39,27,9,3,12,20,"114.9","112.0","2.9","100.5","0.59","2026-02-05 11:35:28.752319-06"
"0022500168",1610612766,"2025-26",False,1610612740,"240:00",112,39,82,13,38,21,28,15,34,49,20,8,6,19,23,"112.0","114.9","-2.9","100.5","0.594","2026-02-05 11:35:28.752319-06"
"0022500169",1610612744,"2025-26",True,1610612756,"240:00",118,41,83,19,42,17,20,8,31,39,33,9,4,15,18,"120.4","107.0","13.4","99.0","0.643","2026-02-05 11:35:29.887831-06"
"0022500169",1610612756,"2025-26",False,1610612744,"240:00",107,40,91,12,33,15,16,16,30,46,25,10,5,17,17,"107.0","120.4","-13.4","99.0","0.546","2026-02-05 11:35:29.887831-06"
"0022500170",1610612746,"2025-26",True,1610612760,"240:00",107,33,80,18,43,23,27,10,32,42,26,9,2,19,20,"109.2","127.3","-18.1","98.5","0.582","2026-02-05 11:35:31.027725-06"
"0022500170",1610612760,"2025-26",False,1610612746,"240:00",126,45,86,18,38,18,22,8,32,40,28,12,6,10,23,"127.3","109.2","18.1","98.5","0.658","2026-02-05 11:35:31.027725-06"
"0022500171",1610612739,"2025-26",True,1610612755,"240:00",132,49,92,18,44,16,17,10,24,34,33,9,7,14,22,"125.7","116.3","9.4","104.5","0.663","2026-02-05 11:35:32.185958-06"
"0022500171",1610612755,"2025-26",False,1610612739,"240:00",121,44,90,12,31,21,30,15,28,43,26,9,2,18,23,"116.3","125.7","-9.4","104.5","0.586","2026-02-05 11:35:32.185958-06"
"0022500172",1610612765,"2025-26",True,1610612762,"240:00",114,45,91,11,30,13,22,13,39,52,24,5,6,13,23,"114.0","102.0","12.0","100.5","0.566","2026-02-05 11:35:33.352473-06"
"0022500172",1610612762,"2025-26",False,1610612765,"240:00",103,33,86,12,39,25,29,11,33,44,24,7,2,15,17,"102.0","114.0","-12.0","100.5","0.521","2026-02-05 11:35:33.352473-06"
"0022500173",1610612754,"2025-26",True,1610612751,"240:00",103,41,99,13,36,8,13,16,40,56,29,6,5,16,23,"102.0","112.0","-10.0","100.5","0.492","2026-02-05 11:35:34.48703-06"
"0022500173",1610612751,"2025-26",False,1610612754,"240:00",112,36,86,14,40,26,35,10,35,45,26,9,5,12,17,"112.0","102.0","10.0","100.5","0.552","2026-02-05 11:35:34.48703-06"
"0022500174",1610612738,"2025-26",True,1610612764,"240:00",136,52,95,16,41,16,21,12,28,40,31,12,3,5,24,"138.8","107.0","31.8","99.0","0.652","2026-02-05 11:35:35.62996-06"
"0022500174",1610612764,"2025-26",False,1610612738,"240:00",107,39,80,9,27,20,27,11,29,40,25,2,5,19,18,"107.0","138.8","-31.8","99.0","0.582","2026-02-05 11:35:35.62996-06"
"0022500175",1610612752,"2025-26",True,1610612750,"240:00",137,55,102,19,42,8,9,21,29,50,32,7,8,14,21,"141.2","118.8","22.5","96.5","0.646","2026-02-05 11:35:36.773004-06"
"0022500175",1610612750,"2025-26",False,1610612752,"240:00",114,40,83,19,40,15,17,9,22,31,30,6,2,17,14,"118.8","141.2","-22.5","96.5","0.63","2026-02-05 11:35:36.773004-06"
"0022500176",1610612763,"2025-26",True,1610612745,"240:00",109,34,89,13,39,28,35,13,34,47,25,10,9,15,19,"103.8","118.1","-14.3","105.0","0.522","2026-02-05 11:35:37.909054-06"
"0022500176",1610612745,"2025-26",False,1610612763,"240:00",124,48,101,13,30,15,18,15,39,54,29,9,3,13,21,"118.1","103.8","14.3","105.0","0.569","2026-02-05 11:35:37.909054-06"
"0022500177",1610612742,"2025-26",True,1610612740,"240:00",99,37,89,10,32,15,20,10,34,44,18,11,7,15,15,"100.0","101.0","-1.0","99.5","0.506","2026-02-05 11:35:39.047567-06"
"0022500177",1610612740,"2025-26",False,1610612742,"240:00",101,39,91,10,31,13,16,14,42,56,18,10,3,13,18,"101.0","100.0","1.0","99.5","0.515","2026-02-05 11:35:39.047567-06"
"0022500178",1610612743,"2025-26",True,1610612748,"240:00",122,43,101,11,40,25,28,21,40,61,33,10,4,16,16,"115.1","105.7","9.4","106.0","0.538","2026-02-05 11:35:40.185036-06"
"0022500178",1610612748,"2025-26",False,1610612743,"240:00",112,38,86,14,41,22,25,5,33,38,26,13,4,14,20,"105.7","115.1","-9.4","106.0","0.577","2026-02-05 11:35:40.185036-06"
"0022500179",1610612747,"2025-26",True,1610612759,"240:00",118,37,83,10,31,34,44,12,26,38,23,8,5,12,30,"118.0","114.9","3.1","100.5","0.576","2026-02-05 11:35:41.330929-06"
"0022500179",1610612759,"2025-26",False,1610612747,"240:00",116,36,74,13,33,31,40,8,29,37,22,7,1,19,36,"114.9","118.0","-3.1","100.5","0.633","2026-02-05 11:35:41.330929-06"
"0022500180",1610612757,"2025-26",True,1610612760,"240:00",121,36,88,19,43,30,32,11,38,49,24,8,6,15,24,"112.0","110.2","1.9","108.0","0.593","2026-02-05 11:35:42.50278-06"
"0022500180",1610612760,"2025-26",False,1610612757,"240:00",119,38,91,15,38,28,31,13,37,50,24,9,5,14,27,"110.2","112.0","-1.9","108.0","0.569","2026-02-05 11:35:42.50278-06"
"0022500181",1610612758,"2025-26",True,1610612744,"240:00",121,41,83,11,23,28,33,8,39,47,27,7,5,16,18,"113.1","109.4","3.7","106.5","0.62","2026-02-05 11:35:43.634709-06"
"0022500181",1610612744,"2025-26",False,1610612758,"240:00",116,40,89,17,43,19,23,10,34,44,28,10,6,18,26,"109.4","113.1","-3.7","106.5","0.585","2026-02-05 11:35:43.634709-06"
"0022500182",1610612756,"2025-26",True,1610612746,"240:00",115,41,92,19,49,14,19,15,29,44,27,13,2,15,23,"121.1","105.2","15.9","96.0","0.573","2026-02-05 11:35:44.79649-06"
"0022500182",1610612746,"2025-26",False,1610612756,"240:00",102,35,79,10,31,22,30,11,30,41,24,8,4,15,19,"105.2","121.1","-15.9","96.0","0.553","2026-02-05 11:35:44.79649-06"
"0022500028",1610612753,"2025-26",True,1610612738,"240:00",123,41,82,17,36,24,31,11,33,44,28,8,7,15,18,"124.2","111.1","13.1","99.0","0.643","2026-02-05 11:35:45.938178-06"
"0022500028",1610612738,"2025-26",False,1610612753,"240:00",110,43,95,13,37,11,16,12,32,44,26,9,8,14,27,"111.1","124.2","-13.1","99.0","0.539","2026-02-05 11:35:45.938178-06"
"0022500029",1610612764,"2025-26",True,1610612739,"240:00",115,41,91,15,41,18,23,16,28,44,32,5,7,20,24,"110.6","141.0","-30.4","104.5","0.569","2026-02-05 11:35:47.08409-06"
"0022500029",1610612739,"2025-26",False,1610612764,"240:00",148,52,110,20,45,24,31,25,32,57,34,15,6,10,17,"141.0","110.6","30.4","104.5","0.599","2026-02-05 11:35:47.08409-06"
"0022500030",1610612737,"2025-26",True,1610612761,"240:00",97,33,96,9,38,22,23,19,35,54,24,8,7,15,19,"96.0","107.9","-11.9","101.0","0.457","2026-02-05 11:35:48.204233-06"
"0022500030",1610612761,"2025-26",False,1610612737,"240:00",109,37,91,12,38,23,25,13,35,48,23,11,6,12,21,"107.9","96.0","11.9","101.0","0.534","2026-02-05 11:35:48.204233-06"
"0022500031",1610612751,"2025-26",True,1610612765,"240:00",107,34,80,17,46,22,26,8,22,30,26,5,1,19,24,"108.1","125.0","-16.9","99.5","0.585","2026-02-05 11:35:49.367565-06"
"0022500031",1610612765,"2025-26",False,1610612751,"240:00",125,49,85,6,26,21,30,11,35,46,32,14,1,13,19,"125.0","108.1","16.9","99.5","0.636","2026-02-05 11:35:49.367565-06"
"0022500032",1610612759,"2025-26",True,1610612745,"240:00",121,40,87,18,45,23,25,15,25,40,30,15,4,20,19,"119.8","111.1","8.7","100.0","0.617","2026-02-05 11:35:50.701487-06"
"0022500032",1610612745,"2025-26",False,1610612759,"240:00",110,39,85,13,27,19,21,17,24,41,25,12,4,23,24,"111.1","119.8","-8.7","100.0","0.584","2026-02-05 11:35:50.701487-06"
"0022500033",1610612748,"2025-26",True,1610612766,"240:00",126,51,99,12,28,12,14,6,31,37,31,10,7,8,21,"117.8","103.8","13.9","105.5","0.599","2026-02-05 11:35:51.863699-06"
"0022500033",1610612766,"2025-26",False,1610612748,"240:00",108,37,97,10,39,24,27,19,38,57,22,4,9,18,18,"103.8","117.8","-13.9","105.5","0.496","2026-02-05 11:35:51.863699-06"
"0022500034",1610612763,"2025-26",True,1610612742,"240:00",118,41,85,13,35,23,28,7,35,42,27,8,1,13,20,"116.8","104.0","12.8","100.5","0.606","2026-02-05 11:35:52.991798-06"
"0022500034",1610612742,"2025-26",False,1610612763,"240:00",104,42,86,10,39,10,16,8,36,44,25,7,6,17,20,"104.0","116.8","-12.8","100.5","0.559","2026-02-05 11:35:52.991798-06"
"0022500035",1610612749,"2025-26",True,1610612741,"240:00",126,48,103,16,39,14,18,14,39,53,27,10,6,11,16,"118.9","103.8","15.1","106.0","0.568","2026-02-05 11:35:54.133743-06"
"0022500035",1610612741,"2025-26",False,1610612749,"240:00",110,44,90,10,33,12,16,8,37,45,34,9,3,14,19,"103.8","118.9","-15.1","106.0","0.567","2026-02-05 11:35:54.133743-06"
